Time,CYP3A4_1A_n1_OCT_N,CYP3A4_1A_n2_OCT_N,CYP3A4_1A_n3_OCT_N,CYP3A4_1A_n4_OCT_N,CYP3A4_2_n1_OCT_N,CYP3A4_3_n1_OCT_N,CYP3A4_4_n1_OCT_N,CYP3A4_5_n1_OCT_N,CYP3A4_7_n1_OCT_N,CYP3A4_8_n1_OCT_N,CYP3A4_9_n1_OCT_N,CYP3A4_10_n1_OCT_N,CYP3A4_11_n1_OCT_N,CYP3A4_12_n1_OCT_N,CYP3A4_13_n1_OCT_N,CYP3A4_14_n1_OCT_N,CYP3A4_15_n1_OCT_N,CYP3A4_15_n3_OCT_N,CYP3A4_15_n4_OCT_N,CYP3A4_16_n1_OCT_N,CYP3A4_17_n1_OCT_N,CYP3A4_18_n1_OCT_N,CYP3A4_19_n1_OCT_N,CYP3A4_20_n1_OCT_N,CYP3A4_21_n1_OCT_N,CYP3A4_23_n1_OCT_N,CYP3A4_24_n1_OCT_N,CYP3A4_28_n1_OCT_N,CYP3A4_29_n1_OCT_N,CYP3A4_29_n2_OCT_N,CYP3A4_29_n3_OCT_N,CYP3A4_29_n4_OCT_N,CYP3A4_31_n1_OCT_N,CYP3A4_32_n1_OCT_N,CYP3A4_33_n1_OCT_N,CYP3A4_34_n1_OCT_N,CYP3A4_34_n3_OCT_N,CYP3A4_34_n4_OCT_N
4025.0,4.8444591672e-06,4.843886293e-06,4.8438862929e-06,4.8438862937e-06,1.1595113279e-09,3.3061997633e-10,3.9764568992e-10,8.7839228428e-09,2.8519078027e-09,5.2025170436e-06,4.5338083596e-10,4.0608626331e-10,2.6484272377e-07,5.2027216112e-06,1.853746525e-07,3.2826458903e-10,4.7441712285e-05,4.7441712469e-05,1.5821077822e-05,3.409370109e-10,1.6743246008e-05,5.7414836659e-10,3.337628809e-09,1.4640332174e-06,5.9053536109e-06,1.1455507033e-09,3.2862322831e-10,4.7047762721e-06,0.047168959092,0.0039631627559,0.003789323862,0.015258728051,1.7282258142e-08,2.7410917353e-07,1.0333848289e-09,1.2014306424e-05,1.2014306424e-05,9.3706811925e-06
4030.0,4.8500375247e-06,4.8494639907e-06,4.8494639906e-06,4.8494639914e-06,1.1457849048e-09,3.2837035516e-10,3.960006313e-10,8.6529203996e-09,2.813320673e-09,5.1112146954e-06,4.4921042102e-10,4.044066745e-10,2.6512865e-07,5.1114157817e-06,1.8222966017e-07,3.2611508184e-10,4.7496558897e-05,4.7496559082e-05,1.5839364259e-05,3.3913309261e-10,1.6450986641e-05,5.6834670848e-10,3.3368446399e-09,1.4384319759e-06,5.8017367039e-06,1.1439341243e-09,3.266682223e-10,4.7101931421e-06,0.047223499658,0.0039677454837,0.0037937055753,0.015276371991,1.7293159679e-08,2.7440571272e-07,1.0317567752e-09,1.2028179231e-05,1.2028179231e-05,9.381496116e-06
4035.0,4.8556226202e-06,4.8550484256e-06,4.8550484255e-06,4.8550484262e-06,1.1322517319e-09,3.2614390301e-10,3.9437019258e-10,8.5240622605e-09,2.7753240127e-09,5.0215469962e-06,4.4508995488e-10,4.0274784407e-10,2.6541508402e-07,5.0217446613e-06,1.7914070427e-07,3.2398735919e-10,4.7551469121e-05,4.7551469306e-05,1.5857671969e-05,3.3734612902e-10,1.6163885587e-05,5.6261847074e-10,3.3360875665e-09,1.4132920762e-06,5.6999727565e-06,1.1423341696e-09,3.2473231142e-10,4.7156165622e-06,0.047278103286,0.0039723335107,0.0037980923553,0.015294036333,1.7304133363e-08,2.7470277365e-07,1.0301447835e-09,1.2042068348e-05,1.2042068348e-05,9.3923238278e-06
4040.0,4.8612144579e-06,4.8606396019e-06,4.8606396018e-06,4.8606396025e-06,1.1189087502e-09,3.2394033234e-10,3.9275422008e-10,8.3973105172e-09,2.7379078756e-09,4.9334841138e-06,4.4101873721e-10,4.0110950654e-10,2.6570202486e-07,4.9336784169e-06,1.7610674115e-07,3.2188115452e-10,4.7606443028e-05,4.7606443213e-05,1.5876000976e-05,3.355759275e-10,1.5881850814e-05,5.5696257974e-10,3.3353574146e-09,1.3886049665e-06,5.6000280222e-06,1.1407507059e-09,3.2281526988e-10,4.7210465363e-06,0.047332770047,0.0039769268429,0.0038024842079,0.0153117211,1.7315178853e-08,2.7500035533e-07,1.028548722e-09,1.2055973792e-05,1.2055973792e-05,9.4031643388e-06
4045.0,4.8668130421e-06,4.8662375238e-06,4.8662375237e-06,4.8662375245e-06,1.1057529541e-09,3.2175935973e-10,3.9115256206e-10,8.2726279778e-09,2.7010624972e-09,4.8469967705e-06,4.3699607878e-10,3.9949139937e-10,2.6598947156e-07,4.8471877697e-06,1.7312674743e-07,3.1979620505e-10,4.7661480687e-05,4.7661480873e-05,1.5894351302e-05,3.3382229804e-10,1.5604791947e-05,5.5137797945e-10,3.3346540115e-09,1.3643622583e-06,5.5018693799e-06,1.1391836013e-09,3.2091687506e-10,4.7264830686e-06,0.047387500016,0.0039815254866,0.0038068811388,0.015329426316,1.7326295813e-08,2.7529845679e-07,1.0269684604e-09,1.2069895577e-05,1.2069895577e-05,9.41401766e-06
4050.0,4.8724183772e-06,4.8718421959e-06,4.8718421958e-06,4.8718421966e-06,1.09278139e-09,3.1960070582e-10,3.8956506871e-10,8.1499781519e-09,2.6647782908e-09,4.7620562328e-06,4.3302130127e-10,3.9789326289e-10,2.6627742318e-07,4.7622439851e-06,1.7019971953e-07,3.1773225176e-10,4.7716582171e-05,4.7716582357e-05,1.591272297e-05,3.3208505316e-10,1.5332620241e-05,5.458636311e-10,3.3339771863e-09,1.3405557225e-06,5.4054643224e-06,1.1376327254e-09,3.1903690741e-10,4.7319261633e-06,0.047442293265,0.0039861294477,0.0038112831541,0.015347152005,1.7337483907e-08,2.755970771e-07,1.0254038697e-09,1.208383372e-05,1.2083833719e-05,9.4248838026e-06
4055.0,4.8780304675e-06,4.8774536225e-06,4.8774536224e-06,4.8774536231e-06,1.0799911559e-09,3.1746409528e-10,3.8799159212e-10,8.029325237e-09,2.6290458444e-09,4.6786343007e-06,4.2909373705e-10,3.9631484025e-10,2.6656587878e-07,4.6788188622e-06,1.6732467332e-07,3.1568903929e-10,4.777174755e-05,4.7771747735e-05,1.5931116003e-05,3.3036400789e-10,1.5065248551e-05,5.4041851288e-10,3.3333267696e-09,1.3171772864e-06,5.3107809442e-06,1.1360979489e-09,3.1717515039e-10,4.7373758246e-06,0.047497149868,0.0039907387326,0.0038156902595,0.015364898189,1.7348742804e-08,2.758962153e-07,1.0238548222e-09,1.2097788234e-05,1.2097788234e-05,9.4357627775e-06
4060.0,4.8836493177e-06,4.883071808e-06,4.8830718079e-06,4.8830718087e-06,1.0673793998e-09,3.1534925672e-10,3.8643198624e-10,7.9106341046e-09,2.5938559169e-09,4.5967032981e-06,4.2521272904e-10,3.9475587738e-10,2.6685483743e-07,4.596884724e-06,1.6450064372e-07,3.1366631589e-10,4.7826976894e-05,4.782697708e-05,1.5949530422e-05,3.2865897975e-10,1.4802591303e-05,5.3504161962e-10,3.3327025937e-09,1.2942190308e-06,5.2177879311e-06,1.1345791442e-09,3.1533139049e-10,4.7428320567e-06,0.047552069897,0.0039953533472,0.003820102461,0.015382664894,1.7360072176e-08,2.7619587048e-07,1.0223211918e-09,1.2111759136e-05,1.2111759136e-05,9.446654596e-06
4065.0,4.889274932e-06,4.888696757e-06,4.8886967569e-06,4.8886967576e-06,1.0549433193e-09,3.1325592261e-10,3.8488610687e-10,7.7938702867e-09,2.559199435e-09,4.5162360626e-06,4.2137763049e-10,3.9321612287e-10,2.6714429823e-07,4.5164144069e-06,1.617266843e-07,3.1166383339e-10,4.7882270275e-05,4.7882270461e-05,1.5967966252e-05,3.2696978869e-10,1.4544564463e-05,5.2973196252e-10,3.3321044927e-09,1.2716731871e-06,5.1264545482e-06,1.133076185e-09,3.1350541709e-10,4.7482948639e-06,0.047607053426,0.0039999732979,0.0038245197645,0.015400452142,1.7371471698e-08,2.7649604172e-07,1.0208028537e-09,1.2125746441e-05,1.2125746441e-05,9.4575592694e-06
4070.0,4.8949073152e-06,4.894328474e-06,4.8943284739e-06,4.8943284746e-06,1.0426801602e-09,3.1118382926e-10,3.833538116e-10,7.6789999627e-09,2.5250674899e-09,4.4372059359e-06,4.1758780481e-10,3.9169532798e-10,2.6743426029e-07,4.4373812518e-06,1.5900186692e-07,3.0968134709e-10,4.7937627765e-05,4.7937627951e-05,1.5986423515e-05,3.2529625704e-10,1.4291085512e-05,5.2448856883e-10,3.331532302e-09,1.2495321341e-06,5.0367506296e-06,1.1315889462e-09,3.1169702249e-10,4.7537642507e-06,0.047662100528,0.0040045985908,0.0038289421757,0.015418259958,1.7382941047e-08,2.7679672813e-07,1.0192996843e-09,1.2139750165e-05,1.2139750165e-05,9.4684768089e-06
4075.0,4.9005464718e-06,4.8999669635e-06,4.8999669634e-06,4.8999669642e-06,1.0305872162e-09,3.0913271672e-10,3.8183495986e-10,7.5659899463e-09,2.4914513341e-09,4.3595867541e-06,4.1384262541e-10,3.9019324655e-10,2.6772472271e-07,4.359759094e-06,1.5632528135e-07,3.0771861576e-10,4.7993049434e-05,4.799304962e-05,1.6004902233e-05,3.2363820953e-10,1.4042073417e-05,5.1931048159e-10,3.3309858588e-09,1.2277883953e-06,4.9486465672e-06,1.1301173043e-09,3.0990600185e-10,4.7592402214e-06,0.047717211277,0.004009229232,0.0038333697008,0.015436088365,1.7394479903e-08,2.770979288e-07,1.0178115616e-09,1.2153770323e-05,1.2153770323e-05,9.479407226e-06
4080.0,4.9061924064e-06,4.9056122304e-06,4.9056122303e-06,4.905612231e-06,1.0186618272e-09,3.0710232874e-10,3.8032941278e-10,7.4548076734e-09,2.4583423783e-09,4.2833528388e-06,4.1014147548e-10,3.8870963491e-10,2.6801568464e-07,4.2835222539e-06,1.5369603493e-07,3.0577540156e-10,4.8048535354e-05,4.8048535541e-05,1.6023402431e-05,3.2199547318e-10,1.3797448604e-05,5.1419675931e-10,3.3304650018e-09,1.206434636e-06,4.8621133008e-06,1.1286611367e-09,3.0813215311e-10,4.7647227804e-06,0.047772385747,0.0040138652277,0.0038378023455,0.015453937387,1.740608795e-08,2.7739964288e-07,1.0163383647e-09,1.2167806932e-05,1.2167806932e-05,9.4903505321e-06
4085.0,4.9118451238e-06,4.9112642791e-06,4.911264279e-06,4.9112642798e-06,1.0069013791e-09,3.0509241271e-10,3.7883703328e-10,7.345421189e-09,2.4257321882e-09,4.2084789873e-06,4.0648374789e-10,3.8724425189e-10,2.6830714519e-07,4.2086455281e-06,1.511132522e-07,3.0385146998e-10,4.8104085597e-05,4.8104085784e-05,1.604192413e-05,3.2036787732e-10,1.3557132933e-05,5.0914647573e-10,3.3299695713e-09,1.1854636604e-06,4.7771223071e-06,1.1272203226e-09,3.0637527697e-10,4.7702119322e-06,0.047827624011,0.0040185065842,0.0038422401158,0.015471807047,1.7417764874e-08,2.7770186949e-07,1.014879974e-09,1.2181860006e-05,1.2181860006e-05,9.5013067386e-06
4090.0,4.9175046286e-06,4.9169231145e-06,4.9169231144e-06,4.9169231151e-06,9.9530330283e-10,3.031027196e-10,3.7735768596e-10,7.2377991357e-09,2.3936124817e-09,4.1349404643e-06,4.0286884496e-10,3.8579685872e-10,2.6859910353e-07,4.1351041803e-06,1.4857607458e-07,3.019465898e-10,4.8159700235e-05,4.8159700422e-05,1.6060467354e-05,3.1875525354e-10,1.3321049668e-05,5.0415871956e-10,3.3294994089e-09,1.1648684095e-06,4.6936455901e-06,1.125794742e-09,3.0463517688e-10,4.7757076814e-06,0.047882926142,0.0040231533075,0.0038466830175,0.015489697371,1.7429510363e-08,2.7800460778e-07,1.0134362713e-09,1.2195929562e-05,1.2195929562e-05,9.5122758572e-06
4095.0,4.9231709256e-06,4.9225887413e-06,4.9225887412e-06,4.922588742e-06,9.8386507311e-10,3.0113300389e-10,3.7589123713e-10,7.1319107417e-09,2.3619751257e-09,4.0627129924e-06,3.9929617833e-10,3.8436721897e-10,2.6889155883e-07,4.0628739323e-06,1.4608366e-07,3.0006053303e-10,4.8215379339e-05,4.8215379527e-05,1.6079032127e-05,3.1715743565e-10,1.3089123457e-05,4.9923259415e-10,3.329054358e-09,1.1446419577e-06,4.611655671e-06,1.1243842766e-09,3.0291165892e-10,4.7812100325e-06,0.047938292215,0.004027805404,0.0038511310568,0.015507608381,1.7441324109e-08,2.7830785692e-07,1.0120071396e-09,1.2210015616e-05,1.2210015616e-05,9.5232578995e-06
4100.0,4.9288440196e-06,4.9282611643e-06,4.9282611642e-06,4.928261165e-06,9.7258420811e-10,2.9918302354e-10,3.7443755473e-10,7.027725809e-09,2.3308121336e-09,3.9917727441e-06,3.9576516879e-10,3.8295509852e-10,2.6918451024e-07,3.9919309558e-06,1.436351826e-07,2.9819307487e-10,4.8271122982e-05,4.827112317e-05,1.6097618471e-05,3.1557425965e-10,1.2861280302e-05,4.9436721731e-10,3.3286342634e-09,1.1247775105e-06,4.5311255787e-06,1.122988809e-09,3.0120453184e-10,4.7867189902e-06,0.047993722304,0.0040324628799,0.0038555842394,0.015525540101,1.7453205807e-08,2.7861161607e-07,1.0105924631e-09,1.2224118183e-05,1.2224118183e-05,9.5342528771e-06
4105.0,4.9345239156e-06,4.9339403885e-06,4.9339403884e-06,4.9339403891e-06,9.6145826838e-10,2.9725253991e-10,3.7299650839e-10,6.9252147021e-09,2.3001156621e-09,3.9220963329e-06,3.9227524614e-10,3.8156026549e-10,2.6947795697e-07,3.9222518633e-06,1.4122983237e-07,2.9634399363e-10,4.8326931235e-05,4.8326931423e-05,1.611622641e-05,3.1400556369e-10,1.2637447536e-05,4.89561721e-10,3.3282389712e-09,1.105268402e-06,4.4520288398e-06,1.1216082233e-09,2.9951360696e-10,4.7922345591e-06,0.048049216483,0.0040371257413,0.0038600425714,0.015543492556,1.7465155153e-08,2.7891588442e-07,1.0091921274e-09,1.223823728e-05,1.223823728e-05,9.5452608017e-06
4110.0,4.9402106183e-06,4.9396264186e-06,4.9396264185e-06,4.9396264193e-06,9.5048485616e-10,2.9534131772e-10,3.7156796931e-10,6.8243483372e-09,2.2698780085e-09,3.8536608052e-06,3.8882584899e-10,3.801824902e-10,2.6977189821e-07,3.8538137005e-06,1.3886681487e-07,2.9451307074e-10,4.8382804172e-05,4.838280436e-05,1.6134855967e-05,3.1245118806e-10,1.2417553801e-05,4.848152511e-10,3.3278683293e-09,1.0861080927e-06,4.3743394698e-06,1.1202424046e-09,2.9783869819e-10,4.7977567439e-06,0.048104774825,0.0040417939945,0.0038645060586,0.015561465769,1.7477171848e-08,2.7922066117e-07,1.0078060192e-09,1.2252372923e-05,1.2252372923e-05,9.5562816852e-06
4115.0,4.9459041328e-06,4.9453192597e-06,4.9453192596e-06,4.9453192604e-06,9.3966161456e-10,2.9344912499e-10,3.7015181031e-10,6.7250981708e-09,2.2400916082e-09,3.7864436319e-06,3.8541642465e-10,3.7882154509e-10,2.7006633317e-07,3.7865939376e-06,1.3654535092e-07,2.9270009063e-10,4.8438741863e-05,4.8438742052e-05,1.6153507166e-05,3.1091097513e-10,1.2201529019e-05,4.8012696715e-10,3.3275221867e-09,1.0672901662e-06,4.2980319634e-06,1.1188912394e-09,2.961796219e-10,4.8032855493e-06,0.048160397405,0.0040464676457,0.0038689747071,0.015579459765,1.7489255594e-08,2.7952594553e-07,1.0064340263e-09,1.2266525128e-05,1.2266525127e-05,9.5673155395e-06
4120.0,4.951604464e-06,4.9510189167e-06,4.9510189166e-06,4.9510189173e-06,9.2898622684e-10,2.9157573299e-10,3.6874790577e-10,6.6274361897e-09,2.2107490319e-09,3.7204227008e-06,3.8204642898e-10,3.7747720469e-10,2.7036126106e-07,3.7205704613e-06,1.3426467626e-07,2.9090484073e-10,4.8494744383e-05,4.8494744571e-05,1.6172180029e-05,3.0938476933e-10,1.1989304375e-05,4.7549604215e-10,3.327200394e-09,1.0488083278e-06,4.2230812858e-06,1.1175546152e-09,2.94536197e-10,4.8088209801e-06,0.048216084297,0.0040511467012,0.0038734485228,0.015597474567,1.7501406096e-08,2.7983173671e-07,1.0050760379e-09,1.228069391e-05,1.228069391e-05,9.5783623763e-06
4125.0,4.957311617e-06,4.9567253946e-06,4.9567253945e-06,4.9567253953e-06,9.1845641564e-10,2.8972091619e-10,3.6735613163e-10,6.5313348996e-09,2.1818429831e-09,3.6555763083e-06,3.7871532623e-10,3.7614924559e-10,2.7065668113e-07,3.6557215675e-06,1.3202404128e-07,2.891271114e-10,4.8550811803e-05,4.8550811992e-05,1.6190874581e-05,3.0787241713e-10,1.1780812291e-05,4.7092166227e-10,3.3269028033e-09,1.0306564014e-06,4.1494628642e-06,1.1162324208e-09,2.9290824478e-10,4.8143630412e-06,0.048271835576,0.0040558311672,0.0038779275117,0.0156155102,1.7513623062e-08,2.8013803394e-07,1.0037319443e-09,1.2294879287e-05,1.2294879287e-05,9.5894222077e-06
4130.0,4.9630255968e-06,4.9624386985e-06,4.9624386984e-06,4.9624386992e-06,9.0806994226e-10,2.8788445222e-10,3.6597636535e-10,6.4367673161e-09,2.1533662953e-09,3.5918831522e-06,3.7542258888e-10,3.7483744631e-10,2.7095259261e-07,3.592025953e-06,1.2982271073e-07,2.8736669593e-10,4.8606944196e-05,4.8606944385e-05,1.6209590844e-05,3.06373767e-10,1.15759864e-05,4.6640302666e-10,3.3266292679e-09,1.0128283276e-06,4.0771525782e-06,1.1149245462e-09,2.9129558897e-10,4.8199117374e-06,0.048327651316,0.00406052105,0.0038824116798,0.015633566687,1.7525906202e-08,2.8044483647e-07,1.0024016369e-09,1.2309081274e-05,1.2309081274e-05,9.6004950457e-06
4135.0,4.9687464084e-06,4.9681588336e-06,4.9681588335e-06,4.9681588343e-06,8.9782460597e-10,2.8606612179e-10,3.6460848588e-10,6.3437069534e-09,2.1253119299e-09,3.5293223235e-06,3.7216769753e-10,3.7354158734e-10,2.7124899475e-07,3.5294627083e-06,1.2765996341e-07,2.8562339041e-10,4.8663141636e-05,4.8663141825e-05,1.6228328843e-05,3.0488866938e-10,1.1374761533e-05,4.619393472e-10,3.3263796426e-09,9.9531816124e-07,4.0061267524e-06,1.1136308824e-09,2.8969805565e-10,4.8254670736e-06,0.048383531591,0.0040652163558,0.0038869010331,0.015651644053,1.7538255229e-08,2.8075214355e-07,1.0010850082e-09,1.2323299889e-05,1.2323299889e-05,9.6115809024e-06
4140.0,4.9744740572e-06,4.9738858049e-06,4.9738858048e-06,4.9738858056e-06,8.8771824327e-10,2.8426570867e-10,3.6325237368e-10,6.2521278156e-09,2.0976729734e-09,3.4678732997e-06,3.6895014077e-10,3.7226145104e-10,2.7154588683e-07,3.4680113101e-06,1.2553509194e-07,2.8389699378e-10,4.8719404194e-05,4.8719404384e-05,1.6247088601e-05,3.0341697665e-10,1.1177073687e-05,4.5752984827e-10,3.3261537835e-09,9.7812006941e-07,3.9363621471e-06,1.1123513217e-09,2.8811547323e-10,4.8310290548e-06,0.048439476476,0.0040699170909,0.0038913955775,0.015669742322,1.7550669858e-08,2.8105995444e-07,9.9978195197e-10,1.2337535147e-05,1.2337535147e-05,9.6226797898e-06
4145.0,4.9802085482e-06,4.9796196177e-06,4.9796196176e-06,4.9796196184e-06,8.7774872725e-10,2.8248299965e-10,3.6190791066e-10,6.1620043864e-09,2.0704426352e-09,3.4075159371e-06,3.6576941499e-10,3.709968216e-10,2.7184326811e-07,3.4076516138e-06,1.2344740241e-07,2.8218730769e-10,4.8775731945e-05,4.8775732135e-05,1.6265870142e-05,3.019585431e-10,1.0982860012e-05,4.5317376657e-10,3.3259515482e-09,9.6122832904e-07,3.867835951e-06,1.1110857573e-09,2.8654767242e-10,4.8365976859e-06,0.048495486046,0.0040746232616,0.003895895319,0.015687861517,1.7563149808e-08,2.8136826842e-07,9.9849236308e-10,1.2351787065e-05,1.2351787065e-05,9.6337917203e-06
4150.0,4.9859498867e-06,4.9853602771e-06,4.985360277e-06,4.9853602778e-06,8.6791396687e-10,2.8071778445e-10,3.6057498017e-10,6.07331162e-09,2.0436142453e-09,3.3482304638e-06,3.6262502432e-10,3.6974748498e-10,2.7214113789e-07,3.348363847e-06,1.213962142e-07,2.8049413657e-10,4.8832124961e-05,4.8832125151e-05,1.628467349e-05,3.0051322492e-10,1.0792058785e-05,4.4887035086e-10,3.3257727954e-09,9.446373249e-07,3.8005257724e-06,1.1098340838e-09,2.8499448618e-10,4.842172972e-06,0.048551560376,0.0040793348741,0.0039004002638,0.015706001664,1.75756948e-08,2.8167708477e-07,9.9721613743e-10,1.2366055659e-05,1.2366055659e-05,9.6449167059e-06
4155.0,4.991698078e-06,4.9911077885e-06,4.9911077884e-06,4.9911077892e-06,8.5821190635e-10,2.789698557e-10,3.59253467e-10,5.9860249318e-09,2.0171812517e-09,3.2899974728e-06,3.5951648043e-10,3.6851322889e-10,2.7243949545e-07,3.2901286018e-06,1.1938085965e-07,2.7881728747e-10,4.8888583316e-05,4.8888583507e-05,1.6303498667e-05,2.9908088015e-10,1.0604609391e-05,4.446188618e-10,3.3256173853e-09,9.283415475e-07,3.7344096319e-06,1.1085961966e-09,2.834557497e-10,4.847754918e-06,0.04860769954,0.0040840519348,0.0039049104177,0.015724162787,1.7588304555e-08,2.8198640279e-07,9.9595317203e-10,1.2380340947e-05,1.2380340946e-05,9.656054759e-06
4160.0,4.9974531273e-06,4.9968621571e-06,4.996862157e-06,4.9968621578e-06,8.486405245e-10,2.7723900892e-10,3.5794325731e-10,5.9001201894e-09,1.9911372186e-09,3.2327979148e-06,3.5644330244e-10,3.6729384271e-10,2.7273834011e-07,3.2329268284e-06,1.1740068382e-07,2.7715657011e-10,4.8945107084e-05,4.8945107274e-05,1.6322345699e-05,2.9766136864e-10,1.0420452305e-05,4.4041857166e-10,3.3254851793e-09,9.1233559104e-07,3.6694659544e-06,1.1073719924e-09,2.8193130036e-10,4.8533435292e-06,0.048663903613,0.00408877445,0.0039094257868,0.015742344909,1.76009788e-08,2.8229622178e-07,9.94703365e-10,1.2394642944e-05,1.2394642944e-05,9.6672058919e-06
4165.0,5.00321504e-06,5.0026233883e-06,5.0026233882e-06,5.002623389e-06,8.3919783407e-10,2.7552504243e-10,3.5664423867e-10,5.8155737038e-09,1.965475824e-09,3.1766130921e-06,3.5340501682e-10,3.6608911747e-10,2.7303767119e-07,3.1767398283e-06,1.1545504426e-07,2.755117968e-10,4.9001696337e-05,4.9001696528e-05,1.6341214609e-05,2.9625455206e-10,1.0239529068e-05,4.3626876424e-10,3.3253760403e-09,8.9661415141e-07,3.6056735616e-06,1.1061613688e-09,2.804209777e-10,4.8589388107e-06,0.048720172671,0.004093502426,0.0039139463772,0.015760548055,1.7613717262e-08,2.8260654107e-07,9.9346661548e-10,1.2408961667e-05,1.2408961667e-05,9.6783701171e-06
4170.0,5.0089838214e-06,5.0083914875e-06,5.0083914874e-06,5.0083914882e-06,8.2988188118e-10,2.7382775733e-10,3.553563e-10,5.7323622206e-09,1.9401908571e-09,3.1214246513e-06,3.5040115718e-10,3.6489884577e-10,2.73337488e-07,3.1215492476e-06,1.1354331074e-07,2.7388278239e-10,4.905835115e-05,4.9058351341e-05,1.6360105422e-05,2.9486029388e-10,1.0061782274e-05,4.3216873453e-10,3.3252898321e-09,8.8117202422e-07,3.5430116647e-06,1.1049642246e-09,2.7892462337e-10,4.8645407675e-06,0.048776506788,0.004098235869,0.0039184721948,0.015778772249,1.7626519671e-08,2.8291735998e-07,9.922428237e-10,1.2423297134e-05,1.2423297134e-05,9.6895474469e-06
4175.0,5.0147594771e-06,5.01416646e-06,5.0141664599e-06,5.0141664607e-06,8.2069074467e-10,2.7214695745e-10,3.5407933158e-10,5.650462912e-09,1.9152762171e-09,3.0672145775e-06,3.4743126425e-10,3.6372282177e-10,2.736377899e-07,3.0673370704e-06,1.1166486502e-07,2.7226934426e-10,4.9115071597e-05,4.9115071788e-05,1.637901816e-05,2.9347845927e-10,9.8871555413e-06,4.2811778866e-10,3.3252264202e-09,8.6600410289e-07,3.4814598569e-06,1.1037804595e-09,2.7744208114e-10,4.870149405e-06,0.048832906041,0.0041029747854,0.0039230032458,0.015797017516,1.7639385761e-08,2.8322867786e-07,9.9103189089e-10,1.2437649361e-05,1.2437649361e-05,9.7007378939e-06
4180.0,5.0205420124e-06,5.0199483114e-06,5.0199483113e-06,5.0199483121e-06,8.116225355e-10,2.7048244931e-10,3.52813225e-10,5.5698533676e-09,1.8907259103e-09,3.0139651873e-06,3.4449488569e-10,3.6256084112e-10,2.7393857622e-07,3.014085613e-06,1.098191006e-07,2.7067130225e-10,4.9171857751e-05,4.9171857942e-05,1.6397952848e-05,2.9210891517e-10,9.7155935047e-06,4.2411524357e-10,3.325185671e-09,8.5110537676e-07,3.4209981064e-06,1.1026099743e-09,2.7597319683e-10,4.8757647283e-06,0.048889370503,0.0041077191816,0.0039275395362,0.01581528388,1.7652315266e-08,2.8354049404e-07,9.8983371932e-10,1.2452018365e-05,1.2452018365e-05,9.7119414706e-06
4185.0,5.0263314328e-06,5.0257370471e-06,5.025737047e-06,5.0257370478e-06,8.0267539622e-10,2.6883404209e-10,3.5155787315e-10,5.4905115874e-09,1.8665340486e-09,2.9616591231e-06,3.4159157602e-10,3.614127009e-10,2.7423984633e-07,2.9617775171e-06,1.0800542251e-07,2.6908847866e-10,4.9228709687e-05,4.9228709878e-05,1.641690951e-05,2.907515302e-10,9.5470417895e-06,4.2016042694e-10,3.3251674523e-09,8.3647092925e-07,3.3616067493e-06,1.1014526709e-09,2.7451781828e-10,4.8813867429e-06,0.048945900251,0.0041124690638,0.0039320810719,0.015833571366,1.7665307923e-08,2.8385280789e-07,9.8864821229e-10,1.2466404163e-05,1.2466404163e-05,9.7231581895e-06
4190.0,5.0321277439e-06,5.0315326726e-06,5.0315326725e-06,5.0315326733e-06,7.9384750031e-10,2.6720154756e-10,3.5031317024e-10,5.4124159729e-09,1.8426948469e-09,2.9102793469e-06,3.3872089645e-10,3.6027819962e-10,2.7454159959e-07,2.910395744e-06,1.0622324705e-07,2.6752069818e-10,4.9285627478e-05,4.9285627669e-05,1.6435888171e-05,2.8940617465e-10,9.3814469966e-06,4.1625267692e-10,3.3251716331e-09,8.2209593601e-07,3.3032664827e-06,1.100308452e-09,2.7307579534e-10,4.8870154538e-06,0.049002495359,0.0041172244385,0.0039366278592,0.015851879997,1.7678363473e-08,2.8416561878e-07,9.8747527408e-10,1.2480806771e-05,1.2480806771e-05,9.7343880634e-06
4195.0,5.0379309512e-06,5.0373351936e-06,5.0373351935e-06,5.0373351942e-06,7.8513705172e-10,2.6558478008e-10,3.4907901172e-10,5.3355453197e-09,1.8192026221e-09,2.8598091339e-06,3.3588241483e-10,3.5915713713e-10,2.7484383538e-07,2.8599235684e-06,1.0447200161e-07,2.6596778786e-10,4.9342611199e-05,4.9342611391e-05,1.6454888854e-05,2.8807272047e-10,9.2187566842e-06,4.12391342e-10,3.3251980836e-09,8.079756632e-07,3.2459583584e-06,1.0991772215e-09,2.7164697985e-10,4.8926508666e-06,0.049059155905,0.0041219853119,0.0039411799041,0.015870209798,1.7691481657e-08,2.8447892608e-07,9.8631480996e-10,1.2495226208e-05,1.2495226208e-05,9.745631105e-06
